,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes,HomeWin,VisitorNumWins,HomeNumWins,HomeWins2020,VisitorWins2020
569,Thu Jan 6 2022,10:00p,Los Angeles Clippers,89,Phoenix Suns,106,Box Score,,17071.0,Phoenix Suns Arena,,1,19,100,51,47
570,Fri Jan 7 2022,7:00p,San Antonio Spurs,100,Philadelphia 76ers,119,Box Score,,20265.0,Wells Fargo Center,,1,15,78,49,33
571,Fri Jan 7 2022,7:30p,Milwaukee Bucks,121,Brooklyn Nets,109,Box Score,,17732.0,Barclays Center,,0,25,69,48,46
572,Fri Jan 7 2022,7:30p,Utah Jazz,108,Toronto Raptors,122,Box Score,,0.0,Scotiabank Arena,,1,28,68,27,52
573,Fri Jan 7 2022,8:00p,Washington Wizards,122,Chicago Bulls,130,Box Score,,21700.0,United Center,,1,19,72,31,34
574,Fri Jan 7 2022,8:00p,Dallas Mavericks,130,Houston Rockets,106,Box Score,,15238.0,Toyota Center,,0,20,31,17,42
575,Fri Jan 7 2022,8:00p,Minnesota Timberwolves,135,Oklahoma City Thunder,105,Box Score,,14874.0,Paycom Center,,0,18,37,22,23
576,Fri Jan 7 2022,9:00p,Sacramento Kings,111,Denver Nuggets,121,Box Score,,15966.0,Ball Arena,,1,16,67,47,31
577,Fri Jan 7 2022,10:00p,Atlanta Hawks,118,Los Angeles Lakers,134,Box Score,,18997.0,Crypto.com Arena,,1,17,53,42,41
578,Fri Jan 7 2022,10:00p,Cleveland Cavaliers,114,Portland Trail Blazers,101,Box Score,,16708.0,Moda Center,,0,21,41,42,22
579,Sat Jan 8 2022,3:30p,Memphis Grizzlies,123,Los Angeles Clippers,108,Box Score,,17936.0,Crypto.com Arena,,0,26,61,47,38
580,Sat Jan 8 2022,7:00p,Milwaukee Bucks,106,Charlotte Hornets,114,Box Score,,19139.0,Spectrum Center,,1,26,63,33,46
581,Sat Jan 8 2022,7:00p,Orlando Magic,92,Detroit Pistons,97,Box Score,,18644.0,Little Caesars Arena,,1,7,30,20,21
582,Sat Jan 8 2022,7:00p,Utah Jazz,113,Indiana Pacers,125,Box Score,,13160.0,Gainbridge Fieldhouse,,1,28,39,34,52
583,Sat Jan 8 2022,7:30p,New York Knicks,75,Boston Celtics,99,Box Score,,19156.0,TD Garden,,1,19,83,36,41
584,Sat Jan 8 2022,9:00p,Miami Heat,123,Phoenix Suns,100,Box Score,,17071.0,Phoenix Suns Arena,,0,24,101,51,40
585,Sun Jan 9 2022,12:00p,San Antonio Spurs,119,Brooklyn Nets,121,Box Score,OT,15606.0,Barclays Center,,1,15,69,48,33
586,Sun Jan 9 2022,3:30p,Atlanta Hawks,93,Los Angeles Clippers,106,Box Score,,14836.0,Crypto.com Arena,,1,17,61,47,41
587,Sun Jan 9 2022,6:00p,Washington Wizards,102,Orlando Magic,100,Box Score,,13223.0,Amway Center,,0,19,29,21,34
588,Sun Jan 9 2022,6:00p,New Orleans Pelicans,101,Toronto Raptors,105,Box Score,,,Scotiabank Arena,,1,14,69,27,31
589,Sun Jan 9 2022,7:00p,Minnesota Timberwolves,141,Houston Rockets,123,Box Score,,15277.0,Toyota Center,,0,19,31,17,23
590,Sun Jan 9 2022,7:00p,Denver Nuggets,99,Oklahoma City Thunder,95,Box Score,,14772.0,Paycom Center,,0,19,37,22,47
591,Sun Jan 9 2022,7:30p,Chicago Bulls,99,Dallas Mavericks,113,Box Score,,20041.0,American Airlines Center,,1,26,82,42,31
592,Sun Jan 9 2022,8:30p,Cleveland Cavaliers,82,Golden State Warriors,96,Box Score,,18064.0,Chase Center,,1,22,98,39,22
593,Sun Jan 9 2022,9:00p,Sacramento Kings,88,Portland Trail Blazers,103,Box Score,,16408.0,Moda Center,,1,16,41,42,31
594,Sun Jan 9 2022,9:30p,Memphis Grizzlies,127,Los Angeles Lakers,119,Box Score,,18288.0,Crypto.com Arena,,0,27,54,42,38
595,Mon Jan 10 2022,7:00p,Milwaukee Bucks,99,Charlotte Hornets,103,Box Score,,14253.0,Spectrum Center,,1,26,64,33,46
596,Mon Jan 10 2022,7:00p,Utah Jazz,116,Detroit Pistons,126,Box Score,,17834.0,Little Caesars Arena,,1,28,31,20,52
597,Mon Jan 10 2022,7:30p,Indiana Pacers,98,Boston Celtics,101,Box Score,OT,19156.0,TD Garden,,1,15,84,36,34
598,Mon Jan 10 2022,7:30p,San Antonio Spurs,96,New York Knicks,111,Box Score,,16569.0,Madison Square Garden (IV),,1,15,56,41,33
599,Mon Jan 10 2022,8:00p,Philadelphia 76ers,111,Houston Rockets,91,Box Score,,13593.0,Toyota Center,,0,22,31,17,49
600,Mon Jan 10 2022,10:00p,Brooklyn Nets,108,Portland Trail Blazers,114,Box Score,,16379.0,Moda Center,,1,25,42,42,48
601,Mon Jan 10 2022,10:00p,Cleveland Cavaliers,109,Sacramento Kings,108,Box Score,,12110.0,Golden 1 Center,,0,22,46,31,22
602,Tue Jan 11 2022,7:00p,Oklahoma City Thunder,118,Washington Wizards,122,Box Score,,13985.0,Capital One Arena,,1,13,55,34,22
603,Tue Jan 11 2022,7:30p,Phoenix Suns,99,Toronto Raptors,95,Box Score,,0.0,Scotiabank Arena,,0,30,70,27,51
604,Tue Jan 11 2022,8:00p,Detroit Pistons,87,Chicago Bulls,133,Box Score,,19886.0,United Center,,1,9,73,31,20
605,Tue Jan 11 2022,8:00p,Golden State Warriors,108,Memphis Grizzlies,116,Box Score,,17794.0,FedEx Forum,,1,30,90,38,39
606,Tue Jan 11 2022,8:00p,Minnesota Timberwolves,125,New Orleans Pelicans,128,Box Score,,15155.0,Smoothie King Center,,1,20,54,31,23
607,Tue Jan 11 2022,10:30p,Denver Nuggets,85,Los Angeles Clippers,87,Box Score,,15077.0,Crypto.com Arena,,1,20,62,47,47
608,Wed Jan 12 2022,7:00p,Boston Celtics,119,Indiana Pacers,100,Box Score,,13560.0,Gainbridge Fieldhouse,,0,20,40,34,36
609,Wed Jan 12 2022,7:00p,Charlotte Hornets,109,Philadelphia 76ers,98,Box Score,,20317.0,Wells Fargo Center,,0,22,80,49,33
610,Wed Jan 12 2022,7:00p,Orlando Magic,106,Washington Wizards,112,Box Score,,13138.0,Capital One Arena,,1,7,56,34,21
611,Wed Jan 12 2022,7:30p,Miami Heat,115,Atlanta Hawks,91,Box Score,,15355.0,State Farm Arena,,0,25,63,41,40
612,Wed Jan 12 2022,7:30p,Dallas Mavericks,85,New York Knicks,108,Box Score,,18215.0,Madison Square Garden (IV),,1,22,57,41,42
613,Wed Jan 12 2022,8:30p,Houston Rockets,128,San Antonio Spurs,124,Box Score,,11314.0,AT&T Center,,0,11,49,33,17
614,Wed Jan 12 2022,9:00p,Cleveland Cavaliers,111,Utah Jazz,91,Box Score,,18306.0,Vivint Smart Home Arena,,0,23,79,52,22
615,Wed Jan 12 2022,10:00p,Brooklyn Nets,138,Chicago Bulls,112,Box Score,,21698.0,United Center,,0,25,74,31,48
616,Wed Jan 12 2022,10:00p,Los Angeles Lakers,116,Sacramento Kings,125,Box Score,,12199.0,Golden 1 Center,,1,21,46,31,42
617,Thu Jan 13 2022,7:30p,Golden State Warriors,99,Milwaukee Bucks,118,Box Score,,17848.0,Fiserv Forum,,1,30,84,46,39
618,Thu Jan 13 2022,8:00p,Minnesota Timberwolves,108,Memphis Grizzlies,116,Box Score,,15881.0,FedEx Forum,,1,20,91,38,23
619,Thu Jan 13 2022,8:00p,Los Angeles Clippers,89,New Orleans Pelicans,113,Box Score,,15406.0,Smoothie King Center,,1,21,55,31,47
620,Thu Jan 13 2022,8:30p,Oklahoma City Thunder,130,Brooklyn Nets,109,Box Score,,16964.0,Barclays Center,,0,13,71,48,22
621,Thu Jan 13 2022,10:00p,Portland Trail Blazers,108,Denver Nuggets,140,Box Score,,14972.0,Ball Arena,,1,16,69,47,42
622,Fri Jan 14 2022,7:00p,Orlando Magic,116,Charlotte Hornets,109,Box Score,,16011.0,Spectrum Center,,0,7,66,33,21
623,Fri Jan 14 2022,7:00p,Toronto Raptors,87,Detroit Pistons,103,Box Score,,18011.0,Little Caesars Arena,,1,20,32,20,27
624,Fri Jan 14 2022,7:00p,Phoenix Suns,112,Indiana Pacers,94,Box Score,,14019.0,Gainbridge Fieldhouse,,0,31,40,34,51
625,Fri Jan 14 2022,7:00p,Boston Celtics,99,Philadelphia 76ers,111,Box Score,,20444.0,Wells Fargo Center,,1,21,80,49,36
626,Fri Jan 14 2022,7:30p,Golden State Warriors,138,Chicago Bulls,96,Box Score,,21174.0,United Center,,0,30,74,31,39
627,Fri Jan 14 2022,8:00p,Atlanta Hawks,118,Miami Heat,124,Box Score,,19600.0,FTX Arena,,1,17,90,40,41
628,Fri Jan 14 2022,8:30p,Cleveland Cavaliers,114,San Antonio Spurs,109,Box Score,,12160.0,AT&T Center,,0,24,49,33,22
629,Fri Jan 14 2022,10:00p,Dallas Mavericks,112,Memphis Grizzlies,85,Box Score,,16712.0,FedEx Forum,,0,22,92,38,42
630,Fri Jan 14 2022,10:00p,Houston Rockets,114,Sacramento Kings,126,Box Score,,12857.0,Golden 1 Center,,1,12,47,31,17
631,Sat Jan 15 2022,6:30p,Toronto Raptors,103,Milwaukee Bucks,96,Box Score,,17341.0,Fiserv Forum,,0,20,85,46,27
632,Sat Jan 15 2022,7:00p,Portland Trail Blazers,115,Washington Wizards,110,Box Score,,15124.0,Capital One Arena,,0,16,57,34,42
633,Sat Jan 15 2022,7:30p,New York Knicks,117,Atlanta Hawks,108,Box Score,,16414.0,State Farm Arena,,0,21,63,41,41
634,Sat Jan 15 2022,7:30p,New Orleans Pelicans,105,Brooklyn Nets,120,Box Score,,17034.0,Barclays Center,,1,16,71,48,31
635,Sat Jan 15 2022,8:00p,Philadelphia 76ers,109,Miami Heat,98,Box Score,,19600.0,FTX Arena,,0,24,91,40,49
636,Sat Jan 15 2022,8:00p,Cleveland Cavaliers,107,Oklahoma City Thunder,102,Box Score,,15284.0,Paycom Center,,0,25,38,22,22
637,Sat Jan 15 2022,8:30p,Chicago Bulls,112,Boston Celtics,114,Box Score,,19156.0,TD Garden,,1,27,86,36,31
638,Sat Jan 15 2022,8:30p,Los Angeles Clippers,94,San Antonio Spurs,101,Box Score,,13223.0,AT&T Center,,1,21,49,33,47
639,Sat Jan 15 2022,9:00p,Los Angeles Lakers,96,Denver Nuggets,133,Box Score,,19520.0,Ball Arena,,1,21,70,47,42
640,Sat Jan 15 2022,9:30p,Orlando Magic,92,Dallas Mavericks,108,Box Score,,19816.0,American Airlines Center,,1,8,84,42,21
641,Sun Jan 16 2022,1:00p,Phoenix Suns,135,Detroit Pistons,108,Box Score,,18178.0,Little Caesars Arena,,0,32,33,20,51
642,Sun Jan 16 2022,6:00p,Houston Rockets,118,Sacramento Kings,112,Box Score,,13601.0,Golden 1 Center,,0,12,48,31,17
643,Sun Jan 16 2022,8:00p,Utah Jazz,125,Denver Nuggets,102,Box Score,,15647.0,Ball Arena,,0,28,71,47,52
644,Sun Jan 16 2022,8:00p,Golden State Warriors,99,Minnesota Timberwolves,119,Box Score,,17136.0,Target Center,,1,31,69,23,39
645,Mon Jan 17 2022,12:30p,New Orleans Pelicans,92,Boston Celtics,104,Box Score,,19156.0,TD Garden,,1,16,87,36,31
646,Mon Jan 17 2022,1:00p,Charlotte Hornets,97,New York Knicks,87,Box Score,,19812.0,Madison Square Garden (IV),,0,23,59,41,33
647,Mon Jan 17 2022,2:00p,Philadelphia 76ers,98,Washington Wizards,117,Box Score,,14581.0,Capital One Arena,,1,25,57,34,49
648,Mon Jan 17 2022,3:00p,Brooklyn Nets,107,Cleveland Cavaliers,114,Box Score,,18105.0,Rocket Mortgage Fieldhouse,,1,27,70,22,48
649,Mon Jan 17 2022,3:30p,Indiana Pacers,133,Los Angeles Clippers,139,Box Score,,15080.0,Crypto.com Arena,,1,15,63,47,34
650,Mon Jan 17 2022,3:30p,Chicago Bulls,106,Memphis Grizzlies,119,Box Score,,17794.0,FedEx Forum,,1,27,92,38,31
651,Mon Jan 17 2022,6:00p,Milwaukee Bucks,114,Atlanta Hawks,121,Box Score,,16903.0,State Farm Arena,,1,27,63,41,46
652,Mon Jan 17 2022,7:00p,Portland Trail Blazers,98,Orlando Magic,88,Box Score,,13648.0,Amway Center,,0,17,30,21,42
653,Mon Jan 17 2022,7:30p,Toronto Raptors,99,Miami Heat,104,Box Score,,19600.0,FTX Arena,,1,21,91,40,27
654,Mon Jan 17 2022,8:30p,Oklahoma City Thunder,102,Dallas Mavericks,104,Box Score,,19266.0,American Airlines Center,,1,14,85,42,22
655,Mon Jan 17 2022,8:30p,Phoenix Suns,121,San Antonio Spurs,107,Box Score,,10422.0,AT&T Center,,0,33,50,33,51
656,Mon Jan 17 2022,10:30p,Utah Jazz,95,Los Angeles Lakers,101,Box Score,,17238.0,Crypto.com Arena,,1,29,54,42,52
657,Tue Jan 18 2022,7:30p,Minnesota Timberwolves,112,New York Knicks,110,Box Score,,16071.0,Madison Square Garden (IV),,0,21,59,41,23
658,Tue Jan 18 2022,10:00p,Detroit Pistons,86,Golden State Warriors,102,Box Score,,18064.0,Chase Center,,1,10,100,39,20
659,Wed Jan 19 2022,7:00p,Orlando Magic,110,Philadelphia 76ers,123,Box Score,,20081.0,Wells Fargo Center,,1,8,82,49,21
660,Wed Jan 19 2022,7:00p,Brooklyn Nets,119,Washington Wizards,118,Box Score,,15380.0,Capital One Arena,,0,27,58,34,48
661,Wed Jan 19 2022,7:30p,Minnesota Timberwolves,122,Atlanta Hawks,134,Box Score,,15199.0,State Farm Arena,,1,22,64,41,23
662,Wed Jan 19 2022,7:30p,Charlotte Hornets,111,Boston Celtics,102,Box Score,,19156.0,TD Garden,,0,24,88,36,33
663,Wed Jan 19 2022,7:30p,Portland Trail Blazers,92,Miami Heat,104,Box Score,,19600.0,FTX Arena,,1,18,92,40,42
664,Wed Jan 19 2022,8:00p,Cleveland Cavaliers,104,Chicago Bulls,117,Box Score,,20824.0,United Center,,1,27,74,31,22
665,Wed Jan 19 2022,8:00p,Memphis Grizzlies,114,Milwaukee Bucks,126,Box Score,,17341.0,Fiserv Forum,,1,31,85,46,38
666,Wed Jan 19 2022,8:30p,Toronto Raptors,98,Dallas Mavericks,102,Box Score,,19218.0,American Airlines Center,,1,21,86,42,27
667,Wed Jan 19 2022,8:30p,Oklahoma City Thunder,96,San Antonio Spurs,118,Box Score,,11848.0,AT&T Center,,1,14,50,33,22
668,Wed Jan 19 2022,9:00p,Houston Rockets,116,Utah Jazz,111,Box Score,,18306.0,Vivint Smart Home Arena,,0,13,80,52,17
669,Wed Jan 19 2022,10:00p,Los Angeles Clippers,128,Denver Nuggets,130,Box Score,OT,14547.0,Ball Arena,,1,22,71,47,47
670,Wed Jan 19 2022,10:00p,Detroit Pistons,133,Sacramento Kings,131,Box Score,,12907.0,Golden 1 Center,,0,10,48,31,20
671,Wed Jan 19 2022,10:30p,Indiana Pacers,111,Los Angeles Lakers,104,Box Score,,17818.0,Crypto.com Arena,,0,15,55,42,34
672,Thu Jan 20 2022,7:30p,Phoenix Suns,109,Dallas Mavericks,101,Box Score,,18306.0,American Airlines Center,,0,34,87,42,51
673,Thu Jan 20 2022,7:30p,New Orleans Pelicans,102,New York Knicks,91,Box Score,,16168.0,Madison Square Garden (IV),,0,16,59,41,31
674,Thu Jan 20 2022,10:00p,Indiana Pacers,121,Golden State Warriors,117,Box Score,OT,18064.0,Chase Center,,0,16,101,39,34
675,Fri Jan 21 2022,7:00p,Oklahoma City Thunder,98,Charlotte Hornets,121,Box Score,,15835.0,Spectrum Center,,1,14,68,33,22
676,Fri Jan 21 2022,7:00p,Los Angeles Lakers,116,Orlando Magic,105,Box Score,,18846.0,Amway Center,,0,22,30,21,42
677,Fri Jan 21 2022,7:00p,Los Angeles Clippers,102,Philadelphia 76ers,101,Box Score,,20182.0,Wells Fargo Center,,0,22,83,49,47
678,Fri Jan 21 2022,7:30p,Miami Heat,108,Atlanta Hawks,110,Box Score,,16385.0,State Farm Arena,,1,29,65,41,40
679,Fri Jan 21 2022,7:30p,Portland Trail Blazers,109,Boston Celtics,105,Box Score,,19156.0,TD Garden,,0,18,88,36,42
680,Fri Jan 21 2022,8:00p,Chicago Bulls,90,Milwaukee Bucks,94,Box Score,,18013.0,Fiserv Forum,,1,28,86,46,31
681,Fri Jan 21 2022,8:00p,Toronto Raptors,109,Washington Wizards,105,Box Score,,14755.0,Capital One Arena,,0,21,58,34,27
682,Fri Jan 21 2022,8:30p,Brooklyn Nets,117,San Antonio Spurs,102,Box Score,,15068.0,AT&T Center,,0,28,51,33,48
683,Fri Jan 21 2022,9:00p,Memphis Grizzlies,122,Denver Nuggets,118,Box Score,,17009.0,Ball Arena,,0,31,72,47,38
684,Fri Jan 21 2022,9:00p,Detroit Pistons,101,Utah Jazz,111,Box Score,,18306.0,Vivint Smart Home Arena,,1,11,80,52,20
685,Fri Jan 21 2022,10:00p,Houston Rockets,103,Golden State Warriors,105,Box Score,,18064.0,Chase Center,,1,14,101,39,17
686,Sat Jan 22 2022,7:00p,Sacramento Kings,127,Milwaukee Bucks,133,Box Score,,17341.0,Fiserv Forum,,1,18,87,46,31
687,Sat Jan 22 2022,8:00p,Oklahoma City Thunder,87,Cleveland Cavaliers,94,Box Score,,19432.0,Rocket Mortgage Fieldhouse,,1,14,71,22,22
688,Sat Jan 22 2022,9:00p,Indiana Pacers,103,Phoenix Suns,113,Box Score,,17071.0,Phoenix Suns Arena,,1,17,106,51,34
689,Sun Jan 23 2022,1:00p,Los Angeles Clippers,102,New York Knicks,110,Box Score,,19812.0,Madison Square Garden (IV),,1,23,59,41,47
690,Sun Jan 23 2022,3:30p,Boston Celtics,116,Washington Wizards,87,Box Score,,16371.0,Capital One Arena,,0,23,58,34,36
691,Sun Jan 23 2022,6:00p,Los Angeles Lakers,107,Miami Heat,113,Box Score,,19973.0,FTX Arena,,1,23,93,40,42
692,Sun Jan 23 2022,6:00p,Chicago Bulls,95,Orlando Magic,114,Box Score,,18846.0,Amway Center,,1,28,30,21,31
693,Sun Jan 23 2022,6:00p,Portland Trail Blazers,114,Toronto Raptors,105,Box Score,,,Scotiabank Arena,,0,19,72,27,42
694,Sun Jan 23 2022,7:00p,Atlanta Hawks,113,Charlotte Hornets,91,Box Score,,15822.0,Spectrum Center,,0,20,69,33,41
695,Sun Jan 23 2022,7:00p,Philadelphia 76ers,115,San Antonio Spurs,109,Box Score,,16437.0,AT&T Center,,0,26,51,33,49
696,Sun Jan 23 2022,7:30p,Memphis Grizzlies,91,Dallas Mavericks,104,Box Score,,19701.0,American Airlines Center,,1,32,87,42,38
697,Sun Jan 23 2022,8:00p,Detroit Pistons,111,Denver Nuggets,117,Box Score,,14060.0,Ball Arena,,1,11,72,47,20
698,Sun Jan 23 2022,8:00p,Brooklyn Nets,125,Minnesota Timberwolves,136,Box Score,,16475.0,Target Center,,1,29,71,23,48
699,Sun Jan 23 2022,8:30p,Utah Jazz,92,Golden State Warriors,94,Box Score,,18064.0,Chase Center,,1,30,102,39,52
700,Mon Jan 24 2022,7:00p,New York Knicks,93,Cleveland Cavaliers,95,Box Score,,17321.0,Rocket Mortgage Fieldhouse,,1,23,72,22,41
701,Mon Jan 24 2022,8:00p,Indiana Pacers,113,New Orleans Pelicans,117,Box Score,,15581.0,Smoothie King Center,,1,17,57,31,34
702,Mon Jan 24 2022,8:00p,Chicago Bulls,111,Oklahoma City Thunder,110,Box Score,,14378.0,Paycom Center,,0,28,38,22,31
703,Mon Jan 24 2022,9:00p,Utah Jazz,109,Phoenix Suns,115,Box Score,,17071.0,Phoenix Suns Arena,,1,30,107,51,52
704,Tue Jan 25 2022,7:00p,Denver Nuggets,110,Detroit Pistons,105,Box Score,,16023.0,Little Caesars Arena,,0,24,34,20,47
705,Tue Jan 25 2022,7:00p,New Orleans Pelicans,107,Philadelphia 76ers,117,Box Score,,20121.0,Wells Fargo Center,,1,18,84,49,31
706,Tue Jan 25 2022,7:00p,Charlotte Hornets,113,Toronto Raptors,125,Box Score,,0.0,Scotiabank Arena,,1,26,72,27,33
707,Tue Jan 25 2022,7:00p,Los Angeles Clippers,116,Washington Wizards,115,Box Score,,13544.0,Capital One Arena,,0,23,58,34,47
708,Tue Jan 25 2022,7:30p,Sacramento Kings,75,Boston Celtics,128,Box Score,,19156.0,TD Garden,,1,18,89,36,31
709,Tue Jan 25 2022,7:30p,Los Angeles Lakers,106,Brooklyn Nets,96,Box Score,,18126.0,Barclays Center,,0,23,74,48,42
710,Tue Jan 25 2022,8:00p,San Antonio Spurs,134,Houston Rockets,104,Box Score,,15007.0,Toyota Center,,0,17,34,17,33
711,Tue Jan 25 2022,10:00p,Dallas Mavericks,92,Golden State Warriors,130,Box Score,,18064.0,Chase Center,,1,27,103,39,42
712,Tue Jan 25 2022,10:00p,Minnesota Timberwolves,109,Portland Trail Blazers,107,Box Score,,16422.0,Moda Center,,0,23,47,42,23
713,Wed Jan 26 2022,7:00p,Milwaukee Bucks,99,Cleveland Cavaliers,115,Box Score,,18904.0,Rocket Mortgage Fieldhouse,,1,30,73,22,46
714,Wed Jan 26 2022,7:00p,Charlotte Hornets,158,Indiana Pacers,126,Box Score,,14116.0,Gainbridge Fieldhouse,,0,26,42,34,33
715,Wed Jan 26 2022,7:00p,Los Angeles Clippers,111,Orlando Magic,102,Box Score,,12448.0,Amway Center,,0,24,31,21,47
716,Wed Jan 26 2022,7:30p,Sacramento Kings,104,Atlanta Hawks,121,Box Score,,15080.0,State Farm Arena,,1,18,67,41,31
717,Wed Jan 26 2022,7:30p,New York Knicks,96,Miami Heat,110,Box Score,,19600.0,FTX Arena,,1,23,94,40,41
718,Wed Jan 26 2022,8:00p,Denver Nuggets,124,Brooklyn Nets,118,Box Score,,18011.0,Barclays Center,,0,25,74,48,47
719,Wed Jan 26 2022,8:00p,Toronto Raptors,105,Chicago Bulls,111,Box Score,,20269.0,United Center,,1,23,76,31,27
720,Wed Jan 26 2022,8:30p,Memphis Grizzlies,118,San Antonio Spurs,110,Box Score,,14662.0,AT&T Center,,0,32,52,33,38
721,Wed Jan 26 2022,10:00p,Dallas Mavericks,132,Portland Trail Blazers,112,Box Score,,16334.0,Moda Center,,0,27,47,42,42
722,Wed Jan 26 2022,10:00p,Phoenix Suns,105,Utah Jazz,97,Box Score,,18306.0,Vivint Smart Home Arena,,0,37,81,52,51
723,Thu Jan 27 2022,7:30p,Los Angeles Lakers,87,Philadelphia 76ers,105,Box Score,,20953.0,Wells Fargo Center,,1,24,85,49,42
724,Thu Jan 27 2022,10:00p,Minnesota Timberwolves,115,Golden State Warriors,124,Box Score,,18064.0,Chase Center,,1,24,104,39,23
725,Fri Jan 28 2022,7:00p,Detroit Pistons,103,Orlando Magic,119,Box Score,,13156.0,Amway Center,,1,11,31,21,20
726,Fri Jan 28 2022,7:30p,Boston Celtics,92,Atlanta Hawks,108,Box Score,,16932.0,State Farm Arena,,1,25,68,41,36
727,Fri Jan 28 2022,7:30p,Los Angeles Lakers,114,Charlotte Hornets,117,Box Score,,19469.0,Spectrum Center,,1,24,70,33,42
728,Fri Jan 28 2022,8:00p,Portland Trail Blazers,125,Houston Rockets,110,Box Score,,16100.0,Toyota Center,,0,20,34,17,42
729,Fri Jan 28 2022,8:00p,Utah Jazz,109,Memphis Grizzlies,119,Box Score,,16916.0,FedEx Forum,,1,30,95,38,52
730,Fri Jan 28 2022,8:00p,Los Angeles Clippers,114,Miami Heat,121,Box Score,,19600.0,FTX Arena,,1,25,95,40,47
731,Fri Jan 28 2022,8:00p,Denver Nuggets,116,New Orleans Pelicans,105,Box Score,,15254.0,Smoothie King Center,,0,26,58,31,47
732,Fri Jan 28 2022,8:00p,Indiana Pacers,113,Oklahoma City Thunder,110,Box Score,OT,15106.0,Paycom Center,,0,17,38,22,34
733,Fri Jan 28 2022,8:30p,Chicago Bulls,122,San Antonio Spurs,131,Box Score,,18354.0,AT&T Center,,1,30,52,33,31
734,Fri Jan 28 2022,9:00p,Minnesota Timberwolves,124,Phoenix Suns,134,Box Score,,17071.0,Phoenix Suns Arena,,1,24,109,51,23
735,Fri Jan 28 2022,10:00p,New York Knicks,108,Milwaukee Bucks,123,Box Score,,17341.0,Fiserv Forum,,1,23,88,46,41
736,Sat Jan 29 2022,7:00p,Indiana Pacers,105,Dallas Mavericks,132,Box Score,,19831.0,American Airlines Center,,1,18,89,42,34
737,Sat Jan 29 2022,7:00p,Boston Celtics,107,New Orleans Pelicans,97,Box Score,,16168.0,Smoothie King Center,,0,25,58,31,36
738,Sat Jan 29 2022,7:30p,Sacramento Kings,101,Philadelphia 76ers,103,Box Score,,20380.0,Wells Fargo Center,,1,18,86,49,31
739,Sat Jan 29 2022,8:00p,Washington Wizards,95,Memphis Grizzlies,115,Box Score,,17135.0,FedEx Forum,,1,23,96,38,34
740,Sat Jan 29 2022,8:00p,Toronto Raptors,124,Miami Heat,120,Box Score,3OT,19600.0,FTX Arena,,0,23,96,40,27
741,Sat Jan 29 2022,8:30p,Brooklyn Nets,106,Golden State Warriors,110,Box Score,,18064.0,Chase Center,,1,29,105,39,48
742,Sun Jan 30 2022,1:00p,Los Angeles Lakers,121,Atlanta Hawks,129,Box Score,,17391.0,State Farm Arena,,1,24,69,41,42
743,Sun Jan 30 2022,1:00p,Los Angeles Clippers,115,Charlotte Hornets,90,Box Score,,18674.0,Spectrum Center,,0,25,71,33,47
744,Sun Jan 30 2022,3:30p,Portland Trail Blazers,116,Chicago Bulls,130,Box Score,,19521.0,United Center,,1,21,77,31,42
745,Sun Jan 30 2022,6:00p,Cleveland Cavaliers,105,Detroit Pistons,115,Box Score,,16811.0,Little Caesars Arena,,1,30,34,20,22
746,Sun Jan 30 2022,7:00p,Denver Nuggets,136,Milwaukee Bucks,100,Box Score,,17341.0,Fiserv Forum,,0,27,89,46,47
747,Sun Jan 30 2022,7:00p,Dallas Mavericks,108,Orlando Magic,110,Box Score,,13376.0,Amway Center,,1,29,32,21,42
748,Sun Jan 30 2022,8:00p,Utah Jazz,106,Minnesota Timberwolves,126,Box Score,,10407.0,Target Center,,1,30,73,23,52
749,Sun Jan 30 2022,8:00p,San Antonio Spurs,110,Phoenix Suns,115,Box Score,,17071.0,Phoenix Suns Arena,,1,19,110,51,33
750,Mon Jan 31 2022,7:00p,New Orleans Pelicans,90,Cleveland Cavaliers,93,Box Score,,17637.0,Rocket Mortgage Fieldhouse,,1,18,74,22,31
751,Mon Jan 31 2022,7:00p,Los Angeles Clippers,116,Indiana Pacers,122,Box Score,,14629.0,Gainbridge Fieldhouse,,1,26,43,34,47
752,Mon Jan 31 2022,7:00p,Memphis Grizzlies,119,Philadelphia 76ers,122,Box Score,OT,20424.0,Wells Fargo Center,,1,35,87,49,38
753,Mon Jan 31 2022,7:30p,Toronto Raptors,106,Atlanta Hawks,100,Box Score,,14168.0,State Farm Arena,,0,24,70,41,27
754,Mon Jan 31 2022,7:30p,Miami Heat,92,Boston Celtics,122,Box Score,,19156.0,TD Garden,,1,32,91,36,40
755,Mon Jan 31 2022,7:30p,Sacramento Kings,96,New York Knicks,116,Box Score,,15925.0,Madison Square Garden (IV),,1,18,60,41,31
756,Mon Jan 31 2022,8:00p,Golden State Warriors,122,Houston Rockets,108,Box Score,,16146.0,Toyota Center,,0,37,34,17,39
757,Mon Jan 31 2022,8:00p,Portland Trail Blazers,81,Oklahoma City Thunder,98,Box Score,,13812.0,Paycom Center,,1,21,38,22,42
758,Tue Feb 1 2022,7:00p,New Orleans Pelicans,111,Detroit Pistons,101,Box Score,,15499.0,Little Caesars Arena,,0,18,35,20,31
